id,second_name,first_name,value_season,value_form,form,total_points,points_per_game,team,team_code,in_dreamteam,now_cost,event_points,chance_of_playing_next_round,code,dreamteam_count,element_type,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,position
43,Bree,James,0.0,0.0,0.0,0,0.0,Aston Villa,7,False,45,0,0.0,184386,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
60,Mooy,Aaron,0.0,0.0,0.0,0,0.0,Brighton,36,False,50,0,0.0,74471,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
58,Duffy,Shane,0.0,0.0,0.0,0,0.0,Brighton,36,False,43,0,0.0,61933,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
53,Murray,Glenn,0.0,0.0,0.0,0,0.0,Brighton,36,False,48,0,0.0,20529,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,FWD
51,Vassilev,Indiana,0.0,0.0,0.0,0,0.0,Aston Villa,7,False,43,0,0.0,223349,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,FWD
462,Castro Otto,Jonathan,0.0,0.0,0.0,0,0.0,Wolves,39,False,54,0,0.0,114128,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
463,Bonatini,Léo,0.0,0.0,0.0,0,0.0,Wolves,39,False,48,0,0.0,141569,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,FWD
49,Samatta,Mbwana,0.0,0.0,0.0,0,0.0,Aston Villa,7,False,59,0,0.0,217487,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,FWD
48,Moraes,Wesley,0.0,0.0,0.0,0,0.0,Aston Villa,7,False,60,0,0.0,213345,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,FWD
47,Guilbert,Frédéric,0.0,0.0,0.0,0,0.0,Aston Villa,7,False,43,0,100.0,203368,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
161,Gbamin,Jean-Philippe,0.0,0.0,0.0,0,0.0,Everton,11,False,50,0,0.0,160987,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
171,Agosto Ramírez,Fabricio,0.0,0.0,0.0,0,0.0,Fulham,54,False,40,0,,40559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
170,Branthwaite,Jarrad,0.0,0.0,0.0,0,0.0,Everton,11,False,39,0,0.0,480455,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
292,Smalling,Chris,0.0,0.0,0.0,0,0.0,Man Utd,1,False,49,0,0.0,55909,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
289,Romero,Sergio,0.0,0.0,0.0,0,0.0,Man Utd,1,False,49,0,0.0,42899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
623,Harwood-Bellis,Taylor,0.0,0.0,0.0,0,0.0,Man City,43,False,40,0,,245719,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
622,Mbete,Luke,0.0,0.0,0.0,0,0.0,Man City,43,False,40,0,,439510,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
609,Nmecha,Felix,0.0,0.0,0.0,0,0.0,Man City,43,False,45,0,,219265,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
608,Carson,Scott,0.0,0.0,0.0,0,0.0,Man City,43,False,40,0,75.0,17601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
595,Trafford,James,0.0,0.0,0.0,0,0.0,Man City,43,False,40,0,,432720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
552,Palmer,Cole,0.0,0.0,0.0,0,0.0,Man City,43,False,44,0,25.0,244851,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
537,Bernabé,Adrián,0.0,0.0,0.0,0,0.0,Man City,43,False,45,0,100.0,449926,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
285,Doyle,Tommy,0.0,0.0,0.0,0,0.0,Man City,43,False,44,0,100.0,220394,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
269,Otamendi,Nicolás,0.0,0.0,0.0,0,0.0,Man City,43,False,49,0,0.0,57410,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
267,Bravo,Claudio,0.0,0.0,0.0,0,0.0,Man City,43,False,45,0,0.0,33148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
607,Cain,Jake,0.0,0.0,0.0,0,0.0,Liverpool,14,False,45,0,,243343,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
371,Gunn,Angus,0.0,0.0,0.0,0,0.0,Southampton,20,False,43,0,0.0,107265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
372,Boufal,Sofiane,0.0,0.0,0.0,0,0.0,Southampton,20,False,54,0,0.0,128198,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
374,Sims,Josh,0.0,0.0,0.0,0,0.0,Southampton,20,False,43,0,0.0,153379,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
601,Clarkson,Leighton,0.0,0.0,0.0,0,0.0,Liverpool,14,False,45,0,,233489,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
265,Elliott,Harvey,0.0,0.0,0.0,0,0.0,Liverpool,14,False,43,0,0.0,444884,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
257,Wilson,Harry,0.0,0.0,0.0,0,0.0,Liverpool,14,False,51,0,0.0,153682,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
2,Papastathopoulos,Sokratis,0.0,0.0,0.0,0,0.0,Arsenal,3,False,48,0,0.0,39476,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
580,Verrips,Michael,0.0,0.0,0.0,0,0.0,Sheffield Utd,49,False,40,0,,194126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
294,Rojo,Marcos,0.0,0.0,0.0,0,0.0,Man Utd,1,False,48,0,0.0,58893,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
596,Simms,Ellis,0.0,0.0,0.0,0,0.0,Everton,11,False,45,0,0.0,218997,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,FWD
297,Jones,Phil,0.0,0.0,0.0,0,0.0,Man Utd,1,False,48,0,0.0,76359,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
342,Watts,Kelland,0.0,0.0,0.0,0,0.0,Newcastle,4,False,39,0,0.0,232977,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
341,Muto,Yoshinori,0.0,0.0,0.0,0,0.0,Newcastle,4,False,48,0,0.0,196118,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,FWD
337,Aarons,Rolando,0.0,0.0,0.0,0,0.0,Newcastle,4,False,48,0,0.0,155513,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
330,Atsu,Christian,0.0,0.0,0.0,0,0.0,Newcastle,4,False,52,0,0.0,104953,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
327,Lejeune,Florian,0.0,0.0,0.0,0,0.0,Newcastle,4,False,43,0,0.0,77359,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
348,Moore,Simon,0.0,0.0,0.0,0,0.0,Sheffield Utd,49,False,43,0,0.0,74854,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
326,Dubravka,Martin,0.0,0.0,0.0,0,0.0,Newcastle,4,False,48,0,100.0,67089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
350,Foderingham,Wes,0.0,0.0,0.0,0,0.0,Sheffield Utd,49,False,43,0,,82143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
640,Diallo,Amad,0.0,0.0,0.0,0,0.0,Man Utd,1,False,55,0,,493250,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
604,Grant,Lee,0.0,0.0,0.0,0,0.0,Man Utd,1,False,40,0,,6744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
575,Pellistri,Facundo,0.0,0.0,0.0,0,0.0,Man Utd,1,False,52,0,0.0,488404,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
319,Mengi,Teden,0.0,0.0,0.0,0,0.0,Man Utd,1,False,39,0,,244856,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
317,Garner,James,0.0,0.0,0.0,0,0.0,Man Utd,1,False,44,0,0.0,232928,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
316,Chong,Tahith,0.0,0.0,0.0,0,0.0,Man Utd,1,False,44,0,0.0,222677,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
314,Dalot Teixeira,José Diogo,0.0,0.0,0.0,0,0.0,Man Utd,1,False,48,0,0.0,216051,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
312,Fosu-Mensah,Timothy,0.0,0.0,0.0,0,0.0,Man Utd,1,False,43,0,0.0,201084,0,2,0,0,0,2,0,0,0,1,0,0,0,17,17.8,30.5,16.0,6.4,DEF
304,Pereira,Andreas,0.0,0.0,0.0,0,0.0,Man Utd,1,False,48,0,0.0,156689,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
477,Freeman,Luke,0.0,0.0,0.0,0,0.0,Sheffield Utd,49,False,50,0,0.0,49083,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
301,Lingard,Jesse,0.0,0.0,0.0,0,0.0,Man Utd,1,False,59,0,100.0,109322,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
242,Tsimikas,Konstantinos,0.0,0.0,0.0,0,0.0,Liverpool,14,False,49,0,0.0,214285,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
620,Cresswell,Charlie,0.0,0.0,0.0,0,0.0,Leeds,2,False,40,0,,492373,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
619,Huggins,Niall,0.0,0.0,0.0,0,0.0,Leeds,2,False,45,0,,492066,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,FWD
599,Jenkins,Jack,0.0,0.0,0.0,0,0.0,Leeds,2,False,45,0,,492374,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
585,Kongolo,Terence,0.0,0.0,0.0,0,0.0,Fulham,54,False,43,0,0.0,109434,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
399,Sessegnon,Ryan,0.0,0.0,0.0,0,0.0,Spurs,6,False,47,0,0.0,184349,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
192,Sessegnon,Zeze Steven,0.0,0.0,0.0,0,0.0,Fulham,54,False,43,0,0.0,208998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
401,Carvalho Fernandes,Gedson,0.0,0.0,0.0,0,0.0,Spurs,6,False,47,0,,195774,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
402,Tanganga,Japhet,0.0,0.0,0.0,0,0.0,Spurs,6,False,49,0,100.0,199584,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
189,Seri,Jean Michaël,0.0,0.0,0.0,0,0.0,Fulham,54,False,46,0,0.0,170271,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
404,Skipp,Oliver,0.0,0.0,0.0,0,0.0,Spurs,6,False,44,0,0.0,209042,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
406,Foyth,Juan,0.0,0.0,0.0,0,0.0,Spurs,6,False,43,0,0.0,234908,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
185,Mawson,Alfie,0.0,0.0,0.0,0,0.0,Fulham,54,False,43,0,0.0,149266,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
482,Hart,Joe,0.0,0.0,0.0,0,0.0,Spurs,6,False,43,0,100.0,15749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
521,Carter-Vickers,Cameron,0.0,0.0,0.0,0,0.0,Spurs,6,False,39,0,0.0,168763,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
183,Bettinelli,Marcus,0.0,0.0,0.0,0,0.0,Fulham,54,False,43,0,0.0,122074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
179,Christie,Cyrus,0.0,0.0,0.0,0,0.0,Fulham,54,False,42,0,0.0,87107,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
178,Hector,Michael,0.0,0.0,0.0,0,0.0,Fulham,54,False,42,0,,84915,0,2,0,0,0,10,0,0,0,2,0,0,0,32,40.8,11.3,18.0,6.9,DEF
177,Knockaert,Anthony,0.0,0.0,0.0,0,0.0,Fulham,54,False,50,0,0.0,83543,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
174,Johansen,Stefan,0.0,0.0,0.0,0,0.0,Fulham,54,False,47,0,0.0,61916,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
172,McDonald,Kevin,0.0,0.0,0.0,0,0.0,Fulham,54,False,47,0,0.0,55038,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
488,Gillespie,Mark,0.0,0.0,0.0,0,0.0,Newcastle,4,False,43,0,,81441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
644,Onyango,Tyler,0.0,0.0,0.0,0,0.0,Everton,11,False,45,0,,461446,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
220,Silva,Adrien,0.0,0.0,0.0,0,0.0,Leicester,13,False,44,0,0.0,46483,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
222,James,Matty,0.0,0.0,0.0,0,0.0,Leicester,13,False,43,0,0.0,61604,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
223,Ward,Danny,0.0,0.0,0.0,0,0.0,Leicester,13,False,43,0,,95463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
393,Gazzaniga,Paulo,0.0,0.0,0.0,0,0.0,Spurs,6,False,43,0,,102884,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
479,Salisu,Mohammed,0.0,0.0,0.0,0,0.0,Southampton,20,False,43,0,0.0,450527,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
533,Bogusz,Mateusz,0.0,0.0,0.0,0,0.0,Leeds,2,False,43,0,0.0,480216,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
532,Caprile,Elia,0.0,0.0,0.0,0,0.0,Leeds,2,False,40,0,,463912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
215,Casey,Oliver,0.0,0.0,0.0,0,0.0,Leeds,2,False,39,0,,467114,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
598,Ramsay,Kayne,0.0,0.0,0.0,0,0.0,Southampton,20,False,40,0,,232797,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
624,Chauke,Kgaogelo,0.0,0.0,0.0,0,0.0,Southampton,20,False,45,0,,445896,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
625,Lewis,Harry,0.0,0.0,0.0,0,0.0,Southampton,20,False,40,0,,198044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
634,Ferry,Will,0.0,0.0,0.0,0,0.0,Southampton,20,False,45,0,,422306,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
635,Tchaptchet,Allan,0.0,0.0,0.0,0,0.0,Southampton,20,False,40,0,,447093,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
636,Watts,Caleb,0.0,0.0,0.0,0,0.0,Southampton,20,False,45,0,,456966,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1.2,4.0,0.0,0.5,MID
643,Jankewitz,Alexandre,0.0,0.0,0.0,0,0.0,Southampton,20,False,45,0,,449781,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
212,Stevens,Jordan,0.0,0.0,0.0,0,0.0,Leeds,2,False,43,0,0.0,434138,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
384,Rose,Danny,0.0,0.0,0.0,0,0.0,Spurs,6,False,47,0,0.0,38290,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
208,Miazek,Kamil,0.0,0.0,0.0,0,0.0,Leeds,2,False,40,0,0.0,214987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GKP
207,Grot,Jay-Roy,0.0,0.0,0.0,0,0.0,Leeds,2,False,47,0,0.0,204642,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
199,Forshaw,Adam,0.0,0.0,0.0,0,0.0,Leeds,2,False,48,0,0.0,80179,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
196,Douglas,Barry,0.0,0.0,0.0,0,0.0,Leeds,2,False,38,0,0.0,57913,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
237,Benkovic,Filip,0.0,0.0,0.0,0,0.0,Leicester,13,False,43,0,0.0,213405,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF
1,Özil,Mesut,0.0,0.0,0.0,0,0.0,Arsenal,3,False,67,0,0.0,37605,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID
31,Taylor,Neil,-0.2,0.0,-0.2,-1,-1.0,Aston Villa,7,False,42,0,,47390,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0.8,0.7,0.0,0.2,DEF
